age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,previous_contacted,previous_success,age_group,total_contacts,contact_pressure,high_contact_flag,never_contacted_before,recent_contact,pdays_bucket,prev_success,prev_contact_flag,engagement_score
34,management,married,tertiary,0,-0.4453824591762855,1,0,cellular,7,aug,0.3635079805290063,1,99,2,1,1,1,Adult,3,0.3333333333333333,0,0,0,cold,0,1,0
36,management,married,tertiary,0,-0.3180819278041337,1,0,cellular,6,may,0.5836736916617637,1,169,2,0,1,0,Adult,3,0.3333333333333333,0,0,0,cold,0,1,0
40,technician,married,secondary,0,-0.3753558601108888,0,0,unknown,20,jun,0.8668336475313363,22,-1,0,0,0,0,Adult,22,22.0,1,1,0,never,0,0,0
40,blue-collar,married,secondary,0,0.1661571482583629,0,0,cellular,1,jun,0.5725417222888256,1,-1,0,1,0,0,Adult,1,1.0,0,1,0,never,0,0,0
41,technician,married,secondary,0,0.0274121759769625,0,0,cellular,11,feb,-0.5737961200764227,3,-1,0,1,0,0,Adult,3,3.0,0,1,0,never,0,0,0
52,management,married,tertiary,0,0.7259573079018204,0,0,cellular,25,aug,-1.2073167346003943,6,-1,0,0,0,0,Senior,6,6.0,1,1,0,never,0,0,0
40,services,single,secondary,0,-0.0394697942507403,1,0,unknown,12,may,-0.1203046754342765,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
48,blue-collar,single,unknown,0,-0.2248039163382335,1,0,cellular,18,may,-0.4191131013509083,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
33,management,divorced,secondary,0,-0.3769828097078703,0,0,cellular,20,aug,-0.0829418631187914,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
44,technician,divorced,secondary,0,-0.4453824591762855,0,0,cellular,12,aug,-1.2073167346003943,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
55,management,married,tertiary,0,-0.0050231602799236,0,1,cellular,8,jul,-0.4517963920004281,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
51,admin.,married,secondary,0,0.5690875312656926,0,0,telephone,28,jan,-0.2606543479399819,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
34,management,single,tertiary,0,-0.3891653200319729,0,0,cellular,5,feb,0.221345524549473,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
58,retired,divorced,unknown,0,1.5297820249061311,1,0,cellular,23,jul,0.3327137989283421,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
39,management,single,tertiary,0,-0.0671422800015508,1,0,cellular,27,aug,-1.5693537554147403,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
27,unemployed,single,secondary,0,0.7607440319047863,0,0,cellular,5,aug,-0.6016593854785363,1,110,2,0,1,0,Young,3,0.3333333333333333,0,0,0,cold,0,1,0
55,management,divorced,unknown,0,-0.4432504043577162,1,0,unknown,19,may,-0.7099126299891974,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
35,technician,single,secondary,0,-0.54662499816737,0,0,unknown,2,jul,-0.3639669427880143,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
37,technician,single,tertiary,0,0.7727032857498375,1,0,cellular,9,apr,1.7774755131815196,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
52,technician,married,secondary,0,-0.3307112848763343,1,1,cellular,24,feb,-0.511231490272068,1,273,3,0,1,0,Senior,4,0.25,0,0,0,never,0,1,0
41,blue-collar,married,secondary,0,-0.1725163614012427,1,0,cellular,12,may,1.0399247748464369,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
52,admin.,married,secondary,0,0.4679515005979493,0,1,cellular,12,aug,1.3732708250141488,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
34,blue-collar,single,secondary,0,0.8964656423102578,1,0,unknown,27,may,-1.3633279293590177,5,-1,0,0,0,0,Adult,5,5.0,1,1,0,never,0,0,0
53,management,divorced,primary,0,-0.3023999489465458,0,0,cellular,19,nov,-0.427200969114286,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
33,management,single,tertiary,0,0.7197789330729155,0,0,cellular,29,jun,0.9230249210725576,2,-1,0,1,0,0,Adult,2,2.0,0,1,0,never,0,0,0
47,self-employed,married,secondary,0,-0.4453824591762855,0,0,unknown,26,jun,-0.089092425654173,8,-1,0,0,0,0,Senior,8,8.0,1,1,0,never,0,0,0
35,blue-collar,married,secondary,0,1.6654004965850784,1,1,cellular,30,jan,-0.2892926350702626,1,266,2,0,1,0,Adult,3,0.3333333333333333,0,0,0,never,0,1,0
33,management,single,tertiary,0,0.323416147023101,0,0,cellular,8,aug,0.0116054398119593,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
55,blue-collar,married,primary,0,0.9413862156810986,0,0,telephone,21,apr,0.1770236727689251,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
58,self-employed,married,primary,0,0.0077077469208086,1,0,cellular,11,aug,0.0942976203074085,1,461,1,1,1,0,Senior,2,0.5,0,0,0,never,0,1,0
44,admin.,married,secondary,0,-0.299118215953092,1,0,cellular,9,jul,-0.9500838443668655,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
25,services,single,secondary,0,0.7426064924002331,1,0,unknown,28,may,-1.9218208343370284,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
37,technician,single,secondary,0,1.3942445599955595,1,0,cellular,6,may,-2.780664816091312,11,351,1,0,1,0,Adult,12,5.5,1,0,0,never,0,1,0
41,blue-collar,married,primary,0,0.3761346569362235,1,0,cellular,15,may,1.1179906994220572,7,-1,0,0,0,0,Adult,7,7.0,1,1,0,never,0,0,0
34,blue-collar,single,secondary,0,-0.3214567141134007,0,0,cellular,3,mar,0.7005311133443641,3,-1,0,1,0,0,Adult,3,3.0,0,1,0,never,0,0,0
36,services,divorced,secondary,0,0.2160443614108121,0,0,unknown,6,jun,0.3102730614722437,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
44,self-employed,married,tertiary,0,-0.3620655497002844,0,0,cellular,28,aug,-0.8067031735525366,4,-1,0,0,0,0,Adult,4,4.0,1,1,0,never,0,0,0
34,entrepreneur,divorced,tertiary,0,-0.299118215953092,0,0,cellular,20,nov,0.7700796765977169,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
56,blue-collar,divorced,primary,0,0.6819467955449641,0,0,unknown,9,jun,0.9172133480872074,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
43,management,divorced,tertiary,0,-0.2421858382197906,1,0,unknown,8,may,3.121585654446857,2,-1,0,1,0,0,Adult,2,2.0,0,1,0,never,0,0,0
28,blue-collar,single,secondary,0,0.8023470060451832,1,0,cellular,15,may,-1.989525404437253,4,-1,0,0,0,0,Young,4,4.0,1,1,0,never,0,0,0
54,blue-collar,married,secondary,0,0.1093520825307432,1,0,unknown,5,may,0.3807906391119565,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
37,technician,divorced,secondary,0,-0.3920039129538074,0,0,cellular,21,jul,0.0116054398119593,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
59,self-employed,married,tertiary,0,0.3581952480037382,0,0,cellular,19,feb,0.1770236727689251,4,94,2,1,1,1,Senior,6,1.3333333333333333,1,0,0,cold,0,1,0
58,blue-collar,divorced,secondary,0,-0.1762399498414298,0,1,telephone,17,jul,0.3721772546840746,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
56,management,divorced,tertiary,0,0.0088276078480282,1,0,unknown,9,jun,-0.0288946902052893,5,-1,0,0,0,0,Senior,5,5.0,1,1,0,never,0,0,0
32,blue-collar,single,secondary,0,-0.1511945059873126,0,1,cellular,28,may,-0.7099126299891974,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
42,management,single,tertiary,0,-0.1837182384783079,0,0,cellular,13,aug,-0.4191131013509083,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
52,retired,divorced,primary,0,-0.2576411742515033,0,0,cellular,31,jul,0.8455581854540668,4,-1,0,0,0,0,Senior,4,4.0,1,1,0,never,0,0,0
46,management,married,tertiary,0,-0.0106630817032335,1,0,cellular,8,apr,-0.089092425654173,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
37,admin.,married,tertiary,0,0.953315584084978,1,0,cellular,27,apr,-0.4435417953377298,1,-1,0,1,0,0,Adult,1,1.0,0,1,0,never,0,0,0
39,blue-collar,married,primary,0,-0.0429077732450214,1,0,unknown,26,may,-0.6398708851212029,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
31,admin.,married,secondary,0,-0.2751679106719302,1,0,cellular,17,apr,0.4354673260189441,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
59,housemaid,married,primary,0,-0.4453824591762855,0,0,cellular,27,aug,-0.9248815975927784,11,-1,0,0,0,0,Senior,11,11.0,1,1,0,never,0,0,0
38,blue-collar,married,secondary,0,0.1375379789928378,1,0,cellular,11,may,1.063788017587841,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
58,management,married,secondary,0,-0.4173290986045263,0,0,cellular,18,aug,-0.829371990816127,11,-1,0,0,0,0,Senior,11,11.0,1,1,0,never,0,0,0
34,management,single,tertiary,0,-0.1233669579469671,1,1,cellular,20,nov,0.4020846279172607,1,184,1,0,1,0,Adult,2,0.5,0,0,0,never,0,1,0
40,services,married,secondary,0,-1.3686837083432428,1,0,unknown,26,may,1.6653497166490845,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
20,student,single,secondary,0,-0.2856727780755519,0,0,telephone,11,may,-0.1014844528824664,5,371,5,0,1,0,Young,10,0.8333333333333334,1,0,0,never,0,1,0
34,technician,married,secondary,0,-0.3243639414082802,1,1,cellular,8,apr,0.7829438923367142,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
31,technician,single,tertiary,0,-0.2205015964739898,1,0,cellular,12,aug,-0.3951702287031097,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
39,admin.,single,secondary,0,0.0917255637927395,1,0,unknown,12,may,0.5309314098923662,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
34,entrepreneur,married,tertiary,0,-0.2567513497710993,1,0,unknown,16,may,0.3591521380290576,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
24,blue-collar,married,secondary,0,-0.3267972347154718,1,1,cellular,17,apr,0.2116252105336105,3,-1,0,0,0,0,Young,3,3.0,0,1,0,never,0,0,0
41,management,married,tertiary,0,2.803878619689768,1,0,cellular,1,jun,0.4720596190028806,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
40,management,married,tertiary,0,-0.4404717040305139,1,0,cellular,18,nov,0.1619088098050589,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
45,technician,single,secondary,0,-0.2325906995877494,1,0,unknown,30,may,1.889778862671059,4,-1,0,1,0,0,Adult,4,4.0,1,1,0,never,0,0,0
36,management,married,tertiary,0,-0.1507875501517104,1,0,unknown,26,may,0.0835747672600692,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
53,management,married,tertiary,0,-0.4413642994705198,0,0,unknown,20,jun,-2.101214435472876,6,-1,0,0,0,0,Senior,6,6.0,1,1,0,never,0,0,0
23,student,single,secondary,0,2.2231421241853084,0,0,cellular,25,aug,-0.1918408537058598,2,-1,0,0,0,0,Young,2,2.0,0,1,0,never,0,0,0
42,entrepreneur,married,primary,0,-0.3297303235627933,1,0,unknown,8,may,0.5725417222888256,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
48,blue-collar,married,secondary,0,-0.0574893311700534,1,0,unknown,19,may,0.1414784887524292,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
34,management,married,tertiary,0,-0.437926427397188,0,0,cellular,25,aug,-0.1203046754342765,4,-1,0,0,0,0,Adult,4,4.0,1,1,0,never,0,0,0
36,admin.,married,secondary,0,-0.2068419029934556,1,0,cellular,31,jul,-0.6496222081188298,4,-1,0,0,0,0,Adult,4,4.0,1,1,0,never,0,0,0
43,retired,married,secondary,0,-0.1858030755935051,1,0,unknown,20,may,-2.2749726703025086,13,-1,0,0,0,0,Adult,13,13.0,1,1,0,never,0,0,0
36,blue-collar,married,secondary,0,-0.2200722702218544,1,0,unknown,21,may,0.3547820248127576,5,-1,0,0,0,0,Adult,5,5.0,1,1,0,never,0,0,0
49,blue-collar,married,secondary,0,-1.7297515789344404,1,0,cellular,14,may,1.2740863450619233,1,-1,0,1,0,0,Senior,1,1.0,0,1,0,never,0,0,0
55,retired,married,secondary,0,-0.2085406773411894,0,0,unknown,17,jun,0.4680424288012426,4,-1,0,0,0,0,Senior,4,4.0,1,1,0,never,0,0,0
53,retired,married,secondary,0,-0.126568033641595,1,0,cellular,22,apr,0.7700796765977169,2,-1,0,1,0,0,Senior,2,2.0,0,1,0,never,0,0,0
42,technician,married,secondary,0,0.0006023618556341,1,0,cellular,11,aug,-0.253597825533527,1,78,5,1,1,0,Adult,6,0.1666666666666666,0,0,0,warm,0,1,0
45,admin.,married,secondary,0,1.3688235251338383,1,1,unknown,21,oct,-0.0113794026636284,1,-1,0,1,0,0,Adult,1,1.0,0,1,0,never,0,0,0
31,blue-collar,married,secondary,0,0.0920864345863552,1,0,unknown,21,may,-1.6904781564694102,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
32,admin.,married,tertiary,0,-0.4453824591762855,1,0,unknown,5,may,-0.333546143835474,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
36,blue-collar,married,secondary,0,0.4711956013994263,1,0,unknown,17,jun,0.2067378622469699,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
56,retired,married,secondary,0,0.0192532960430312,0,0,telephone,3,jul,0.7106813941865625,2,-1,0,1,0,0,Senior,2,2.0,0,1,0,never,0,0,0
46,admin.,married,secondary,0,0.0285225622809854,1,0,unknown,8,may,-1.4013760743997474,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
41,housemaid,single,secondary,0,-0.3137687613795268,0,0,cellular,9,jul,-0.9248815975927784,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
31,admin.,married,secondary,0,-0.4453824591762855,1,1,unknown,6,may,-0.2892926350702626,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
32,technician,married,secondary,0,-0.2972495045745092,1,0,cellular,19,aug,-0.1266413503888223,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
38,management,married,tertiary,0,-0.5914432088370251,1,0,cellular,30,jan,-0.3186161345319812,1,2,3,0,1,0,Adult,4,0.25,0,0,1,recent,0,1,0
49,retired,single,primary,0,6.294361540584412,0,0,unknown,17,jun,-0.7202733595461055,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
46,management,single,primary,0,-0.1783130492278917,0,0,unknown,17,jun,-0.4939457214615945,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
29,technician,single,secondary,0,-0.1799738413430178,1,0,cellular,18,may,0.8051767126723913,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
36,admin.,married,unknown,0,0.460156218860326,0,0,cellular,19,nov,-0.5555802497209266,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
38,admin.,married,secondary,0,0.3042209805979594,1,0,cellular,15,may,0.5115896323562774,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
53,technician,married,secondary,0,0.5643186817955992,1,0,unknown,30,may,-0.4684781907331588,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
43,management,married,tertiary,0,0.6023455401519898,1,0,unknown,15,may,0.5836736916617637,7,-1,0,0,0,0,Adult,7,7.0,1,1,0,never,0,0,0
41,management,married,tertiary,0,-0.3406159012262775,1,1,unknown,5,may,-1.4611960221985123,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
42,management,single,secondary,0,2.5404499488368844,0,0,cellular,5,aug,-0.864247546266032,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
55,blue-collar,divorced,secondary,0,0.222615172263999,1,0,cellular,3,apr,0.5037752354616756,1,270,3,1,1,0,Senior,4,0.25,0,0,0,never,0,1,0
39,admin.,divorced,secondary,0,0.6451116261039966,1,1,telephone,25,jul,0.3503975391793403,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
30,admin.,single,secondary,0,-0.3908650192808303,1,0,cellular,6,aug,-0.4684781907331588,6,112,3,0,1,0,Young,9,1.5,1,0,0,cold,0,1,0
41,blue-collar,married,secondary,0,-0.0811298934429122,1,0,cellular,15,may,0.9545729724822384,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
44,unemployed,married,tertiary,0,-0.3396173385719507,0,0,cellular,8,aug,-0.427200969114286,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
58,management,married,tertiary,0,-0.2820037594174697,0,0,cellular,16,jul,-0.4769071477773071,4,-1,0,0,0,0,Senior,4,4.0,1,1,0,never,0,0,0
35,retired,married,primary,0,-0.2884355561141611,1,0,cellular,29,jan,-0.3486613953776309,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
27,blue-collar,married,secondary,0,-0.0455858166527928,1,0,cellular,17,apr,2.2186649779353083,3,-1,0,0,0,0,Young,3,3.0,0,1,0,never,0,0,0
34,services,married,secondary,0,0.1257980305175125,0,0,cellular,17,dec,0.6308960197568224,2,127,3,1,1,1,Adult,5,0.5,0,0,0,cold,0,1,0
25,services,married,secondary,0,-0.3960285283249101,1,0,cellular,23,jul,0.5385918573536862,2,-1,0,0,0,0,Young,2,2.0,0,1,0,never,0,0,0
36,blue-collar,married,secondary,0,-0.4453824591762855,0,0,unknown,20,jun,0.6380193793718352,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
38,blue-collar,married,secondary,0,-1.514910451417964,1,0,unknown,9,may,0.8966843026213889,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
30,admin.,married,secondary,0,-0.4355217969581436,1,0,cellular,11,may,-0.1985525747735808,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
47,blue-collar,divorced,secondary,1,-2.000582668599909,1,0,cellular,30,jul,-0.9889889898856716,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
41,services,divorced,secondary,0,-0.0784017912116522,1,0,cellular,8,may,0.5076880519255021,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
36,management,single,tertiary,0,0.7812749253573615,0,0,cellular,18,nov,0.5462095175665485,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
63,entrepreneur,married,secondary,0,0.9506332585744294,0,0,telephone,4,aug,0.3102730614722437,2,187,2,1,1,1,Old,4,0.6666666666666666,0,0,0,never,0,1,0
23,management,single,tertiary,0,-0.0983733220934545,1,0,cellular,30,apr,-0.4853960145450777,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
32,management,married,tertiary,0,0.1446300907232949,0,0,cellular,7,aug,-0.511231490272068,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
57,retired,married,primary,0,-0.0702415856878671,0,0,telephone,7,jul,0.4147005350399105,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
48,management,married,tertiary,0,0.0572149377645006,0,0,cellular,5,aug,0.8270639961364012,1,64,2,1,1,1,Senior,3,0.3333333333333333,0,0,0,warm,0,1,0
49,services,married,secondary,0,0.048055192558261,0,0,cellular,4,aug,-0.2965578932379944,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
50,technician,married,secondary,0,-2.112961229529831,1,1,unknown,28,may,1.8417233328179707,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
33,blue-collar,married,primary,0,0.0637893138326747,1,0,unknown,21,may,0.9201220920133276,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
53,services,divorced,secondary,0,-3.3158432181800586,1,0,unknown,28,may,0.1311414716501687,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
30,unemployed,married,tertiary,0,-0.4453824591762855,1,0,cellular,18,nov,1.6688687128482556,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
38,technician,married,secondary,0,-0.0967987735867141,0,0,cellular,7,aug,0.3503975391793403,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
44,management,married,secondary,0,2.1622630736366726,1,0,cellular,23,jul,0.0673211707043015,16,-1,0,0,0,0,Adult,16,16.0,1,1,0,never,0,0,0
39,admin.,single,secondary,0,-0.4332166146488874,1,1,unknown,13,may,-2.101214435472876,9,-1,0,0,0,0,Adult,9,9.0,1,1,0,never,0,0,0
45,technician,single,unknown,0,1.8549902822107176,1,1,cellular,18,nov,-1.25681478388805,1,172,3,0,1,0,Adult,4,0.25,0,0,0,cold,0,1,0
36,blue-collar,married,secondary,0,0.0211100852249358,1,0,cellular,14,may,0.1870037264096319,4,-1,0,1,0,0,Adult,4,4.0,1,1,0,never,0,0,0
38,blue-collar,married,secondary,0,-0.4453824591762855,1,0,cellular,13,may,-1.1913132092997414,5,349,1,0,1,0,Adult,6,2.5,1,0,0,never,0,1,0
36,housemaid,married,secondary,0,-0.2286903406349913,1,0,unknown,30,may,0.3147916657493839,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
30,management,single,tertiary,0,-0.1023159601990457,1,0,cellular,16,apr,-1.5247059905625673,1,342,3,0,1,0,Young,4,0.25,0,0,0,never,0,1,0
28,technician,divorced,tertiary,0,-0.1552702799381422,1,1,unknown,18,jun,-1.240059207761592,3,-1,0,0,0,0,Young,3,3.0,0,1,0,never,0,0,0
26,unemployed,married,tertiary,0,-0.213651690021039,1,1,unknown,23,may,-1.7992899888174765,18,-1,0,0,0,0,Young,18,18.0,1,1,0,never,0,0,0
54,unknown,married,secondary,0,0.4219584360822194,0,0,cellular,12,nov,-0.6206091924023379,1,99,2,1,1,0,Senior,3,0.3333333333333333,0,0,0,cold,0,1,0
38,admin.,married,tertiary,0,0.3498628514183794,0,0,cellular,27,mar,-0.1523137894931696,2,130,2,1,1,0,Adult,4,0.6666666666666666,0,0,0,cold,0,1,0
32,technician,single,tertiary,0,-0.4453824591762855,0,0,cellular,7,aug,0.3893489087548827,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
50,admin.,divorced,secondary,0,-0.3277733173673187,0,1,cellular,17,nov,-0.2606543479399819,1,-1,0,0,0,0,Senior,1,1.0,0,1,0,never,0,0,0
43,blue-collar,married,secondary,0,-0.1257671655764658,1,0,unknown,7,may,0.2067378622469699,3,-1,0,0,0,0,Adult,3,3.0,0,1,0,never,0,0,0
48,admin.,married,secondary,0,-0.3737363050611598,0,0,cellular,18,aug,-0.326058291672042,5,-1,0,0,0,0,Senior,5,5.0,1,1,0,never,0,0,0
57,housemaid,married,primary,0,-0.4091417992781409,0,0,cellular,18,aug,-0.773523441960531,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
64,housemaid,married,primary,0,-0.0858161719598316,0,0,cellular,15,jul,0.3102730614722437,2,182,1,0,1,1,Old,3,1.0,0,0,0,never,0,1,0
26,services,divorced,secondary,0,-0.3948723115840467,1,0,unknown,23,may,-0.6016593854785363,6,-1,0,0,0,0,Young,6,6.0,1,1,0,never,0,0,0
33,blue-collar,married,secondary,0,-0.1281709764618036,1,0,cellular,18,jul,2.0032232685470635,1,-1,0,1,0,0,Adult,1,1.0,0,1,0,never,0,0,0
50,self-employed,married,secondary,0,0.68319118699147,0,1,cellular,6,aug,-0.1266413503888223,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
47,self-employed,married,tertiary,0,-0.0924760545899577,0,0,cellular,24,jul,0.8848191667444965,14,-1,0,0,0,0,Senior,14,14.0,1,1,0,never,0,0,0
39,management,single,tertiary,0,-0.2299888947145287,0,0,cellular,23,oct,-1.2073167346003943,4,-1,0,0,0,0,Adult,4,4.0,1,1,0,never,0,0,0
52,services,married,primary,0,-0.4332166146488874,0,1,cellular,28,jul,-1.223562700078979,5,-1,0,0,0,0,Senior,5,5.0,1,1,0,never,0,0,0
31,blue-collar,single,primary,0,-1.8893543559656536,1,0,unknown,29,may,-0.9248815975927784,4,-1,0,0,0,0,Adult,4,4.0,1,1,0,never,0,0,0
50,blue-collar,married,primary,0,-0.4453824591762855,0,0,cellular,11,aug,-0.9758687536899172,5,-1,0,0,0,0,Senior,5,5.0,1,1,0,never,0,0,0
47,technician,married,secondary,0,-0.1532309748406552,1,0,cellular,13,aug,-0.6693731948945519,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
30,management,single,tertiary,0,-0.9919233141200638,1,0,cellular,27,aug,-2.376329817268881,15,-1,0,0,0,0,Young,15,15.0,1,1,0,never,0,0,0
32,technician,single,tertiary,0,0.0073343370459619,0,0,cellular,14,apr,-0.0646681813134612,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
36,technician,married,secondary,0,-0.2815462889884546,0,0,unknown,9,jun,0.4680424288012426,1,-1,0,0,0,0,Adult,1,1.0,0,1,0,never,0,0,0
46,technician,married,tertiary,0,-0.3204906503759008,1,0,cellular,14,may,-0.3112190724285923,1,346,2,0,1,0,Senior,3,0.3333333333333333,0,0,0,never,0,1,0
45,management,divorced,tertiary,0,0.3857364112883907,0,0,cellular,21,nov,-0.4191131013509083,1,100,2,0,1,0,Adult,3,0.3333333333333333,0,0,0,cold,0,1,0
37,technician,single,secondary,0,-0.4453824591762855,0,0,cellular,4,aug,-1.0157048996890454,2,-1,0,0,0,0,Adult,2,2.0,0,1,0,never,0,0,0
58,housemaid,married,primary,0,1.349569135216443,1,0,unknown,4,jun,1.681122781803744,4,-1,0,0,0,0,Senior,4,4.0,1,1,0,never,0,0,0
59,management,married,tertiary,0,0.2971243405883016,0,0,cellular,17,feb,-0.4601082347002513,1,92,1,0,1,0,Senior,2,0.5,0,0,0,cold,0,1,0
28,management,married,tertiary,0,0.1763380728296555,1,0,cellular,18,may,-0.2965578932379944,1,-1,0,0,0,0,Young,1,1.0,0,1,0,never,0,0,0
48,management,married,tertiary,0,1.9037052222441109,1,0,cellular,2,feb,0.5799730725129215,3,-1,0,0,0,0,Senior,3,3.0,0,1,0,never,0,0,0
55,blue-collar,married,unknown,0,0.2405329641114315,0,0,telephone,30,jul,-0.773523441960531,2,-1,0,0,0,0,Senior,2,2.0,0,1,0,never,0,0,0
37,blue-collar,single,primary,0,-0.0536416151548529,1,0,cellular,15,may,-0.2396048880027354,1,352,1,0,1,0,Adult,2,0.5,0,0,0,never,0,1,0
