age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,previous_contacted,previous_success,age_group
32,management,married,tertiary,0,0.1446300907232949,0,0,cellular,7,aug,-0.511231490272068,2,-1,0,0,0,0,Adult
57,retired,married,primary,0,-0.07024158568786712,0,0,telephone,7,jul,0.4147005350399105,1,-1,0,0,0,0,Senior
48,management,married,tertiary,0,0.057214937764500685,0,0,cellular,5,aug,0.8270639961364012,1,64,2,1,1,1,Senior
49,services,married,secondary,0,0.048055192558261094,0,0,cellular,4,aug,-0.2965578932379944,1,-1,0,0,0,0,Senior
50,technician,married,secondary,0,-2.112961229529831,1,1,unknown,28,may,1.8417233328179707,2,-1,0,0,0,0,Senior
33,blue-collar,married,primary,0,0.06378931383267479,1,0,unknown,21,may,0.9201220920133275,2,-1,0,0,0,0,Adult
53,services,divorced,secondary,0,-3.3158432181800586,1,0,unknown,28,may,0.13114147165016876,1,-1,0,0,0,0,Senior
30,unemployed,married,tertiary,0,-0.44538245917628555,1,0,cellular,18,nov,1.6688687128482556,1,-1,0,0,0,0,Young
38,technician,married,secondary,0,-0.09679877358671418,0,0,cellular,7,aug,0.35039753917934036,3,-1,0,0,0,0,Adult
44,management,married,secondary,0,2.1622630736366726,1,0,cellular,23,jul,0.06732117070430158,16,-1,0,0,0,0,Adult
39,admin.,single,secondary,0,-0.43321661464888744,1,1,unknown,13,may,-2.101214435472876,9,-1,0,0,0,0,Adult
45,technician,single,unknown,0,1.8549902822107176,1,1,cellular,18,nov,-1.2568147838880501,1,172,3,0,1,0,Adult
36,blue-collar,married,secondary,0,0.02111008522493584,1,0,cellular,14,may,0.18700372640963192,4,-1,0,1,0,0,Adult
38,blue-collar,married,secondary,0,-0.44538245917628555,1,0,cellular,13,may,-1.1913132092997414,5,349,1,0,1,0,Adult
36,housemaid,married,secondary,0,-0.22869034063499133,1,0,unknown,30,may,0.3147916657493839,1,-1,0,0,0,0,Adult
30,management,single,tertiary,0,-0.10231596019904575,1,0,cellular,16,apr,-1.5247059905625673,1,342,3,0,1,0,Young
28,technician,divorced,tertiary,0,-0.15527027993814227,1,1,unknown,18,jun,-1.240059207761592,3,-1,0,0,0,0,Young
26,unemployed,married,tertiary,0,-0.21365169002103904,1,1,unknown,23,may,-1.7992899888174763,18,-1,0,0,0,0,Young
54,unknown,married,secondary,0,0.42195843608221945,0,0,cellular,12,nov,-0.6206091924023379,1,99,2,1,1,0,Senior
38,admin.,married,tertiary,0,0.3498628514183794,0,0,cellular,27,mar,-0.15231378949316962,2,130,2,1,1,0,Adult
32,technician,single,tertiary,0,-0.44538245917628555,0,0,cellular,7,aug,0.3893489087548827,2,-1,0,0,0,0,Adult
50,admin.,divorced,secondary,0,-0.32777331736731874,0,1,cellular,17,nov,-0.2606543479399819,1,-1,0,0,0,0,Senior
43,blue-collar,married,secondary,0,-0.12576716557646586,1,0,unknown,7,may,0.20673786224696994,3,-1,0,0,0,0,Adult
48,admin.,married,secondary,0,-0.37373630506115985,0,0,cellular,18,aug,-0.32605829167204203,5,-1,0,0,0,0,Senior
57,housemaid,married,primary,0,-0.4091417992781409,0,0,cellular,18,aug,-0.773523441960531,3,-1,0,0,0,0,Senior
64,housemaid,married,primary,0,-0.08581617195983168,0,0,cellular,15,jul,0.3102730614722437,2,182,1,0,1,1,Old
26,services,divorced,secondary,0,-0.3948723115840467,1,0,unknown,23,may,-0.6016593854785363,6,-1,0,0,0,0,Young
33,blue-collar,married,secondary,0,-0.1281709764618036,1,0,cellular,18,jul,2.0032232685470635,1,-1,0,1,0,0,Adult
50,self-employed,married,secondary,0,0.68319118699147,0,1,cellular,6,aug,-0.1266413503888223,3,-1,0,0,0,0,Senior
47,self-employed,married,tertiary,0,-0.09247605458995772,0,0,cellular,24,jul,0.8848191667444965,14,-1,0,0,0,0,Senior
39,management,single,tertiary,0,-0.22998889471452877,0,0,cellular,23,oct,-1.2073167346003943,4,-1,0,0,0,0,Adult
52,services,married,primary,0,-0.43321661464888744,0,1,cellular,28,jul,-1.223562700078979,5,-1,0,0,0,0,Senior
31,blue-collar,single,primary,0,-1.8893543559656538,1,0,unknown,29,may,-0.9248815975927783,4,-1,0,0,0,0,Adult
50,blue-collar,married,primary,0,-0.44538245917628555,0,0,cellular,11,aug,-0.9758687536899171,5,-1,0,0,0,0,Senior
47,technician,married,secondary,0,-0.15323097484065526,1,0,cellular,13,aug,-0.6693731948945519,3,-1,0,0,0,0,Senior
30,management,single,tertiary,0,-0.9919233141200638,1,0,cellular,27,aug,-2.376329817268881,15,-1,0,0,0,0,Young
32,technician,single,tertiary,0,0.007334337045961911,0,0,cellular,14,apr,-0.06466818131346128,1,-1,0,0,0,0,Adult
36,technician,married,secondary,0,-0.2815462889884546,0,0,unknown,9,jun,0.4680424288012426,1,-1,0,0,0,0,Adult
46,technician,married,tertiary,0,-0.3204906503759008,1,0,cellular,14,may,-0.3112190724285923,1,346,2,0,1,0,Senior
45,management,divorced,tertiary,0,0.3857364112883907,0,0,cellular,21,nov,-0.4191131013509083,1,100,2,0,1,0,Adult
37,technician,single,secondary,0,-0.44538245917628555,0,0,cellular,4,aug,-1.0157048996890454,2,-1,0,0,0,0,Adult
58,housemaid,married,primary,0,1.349569135216443,1,0,unknown,4,jun,1.681122781803744,4,-1,0,0,0,0,Senior
59,management,married,tertiary,0,0.29712434058830167,0,0,cellular,17,feb,-0.4601082347002513,1,92,1,0,1,0,Senior
28,management,married,tertiary,0,0.17633807282965552,1,0,cellular,18,may,-0.2965578932379944,1,-1,0,0,0,0,Young
48,management,married,tertiary,0,1.9037052222441109,1,0,cellular,2,feb,0.5799730725129215,3,-1,0,0,0,0,Senior
55,blue-collar,married,unknown,0,0.24053296411143152,0,0,telephone,30,jul,-0.773523441960531,2,-1,0,0,0,0,Senior
37,blue-collar,single,primary,0,-0.05364161515485297,1,0,cellular,15,may,-0.2396048880027354,1,352,1,0,1,0,Adult
41,management,married,tertiary,0,0.6394709433371927,0,0,cellular,19,nov,-1.5030954552784113,1,-1,0,0,0,0,Adult
35,blue-collar,married,secondary,0,-0.360499801790172,0,1,unknown,4,oct,-2.976261751472113,1,808,12,0,1,0,Adult
34,blue-collar,single,secondary,0,0.09064266029153777,1,0,cellular,18,jul,-0.7626740617525385,1,-1,0,0,0,0,Adult
43,management,single,tertiary,0,-0.35583605062600954,0,0,cellular,21,nov,-1.3087282100943063,1,113,5,0,1,0,Adult
59,technician,married,secondary,0,-0.4442696930118384,0,0,cellular,15,apr,-0.18516520993211266,2,378,3,1,1,0,Senior
50,blue-collar,divorced,primary,0,-0.46105475316385663,0,1,cellular,10,jul,0.7636030589168976,6,-1,0,0,0,0,Senior
37,technician,married,secondary,0,-0.20260544943359415,0,0,cellular,22,oct,0.6800054932192093,2,182,8,1,1,0,Adult
35,technician,married,secondary,0,0.6092869552499639,1,0,cellular,4,sep,0.3371568138776646,2,94,1,0,1,0,Adult
50,technician,single,secondary,0,0.948546291605825,0,0,cellular,26,oct,0.5115896323562774,1,-1,0,0,0,0,Senior
36,technician,divorced,secondary,0,-0.19964869061024457,0,1,cellular,11,aug,0.3893489087548827,3,-1,0,0,0,0,Adult
41,admin.,married,secondary,0,1.3018203540356477,1,0,cellular,13,apr,0.22134552454947307,1,-1,0,0,0,0,Adult
28,management,married,tertiary,0,-0.2733542899619012,1,0,unknown,27,may,-3.0961207802707977,4,-1,0,0,0,0,Young
42,technician,single,tertiary,0,-1.5891374567925944,1,0,cellular,12,may,-0.9002342141086664,5,292,3,0,1,0,Adult
60,retired,married,secondary,0,1.2187723523506466,0,0,unknown,5,jun,0.9172133480872074,1,-1,0,0,0,0,Senior
28,management,single,tertiary,0,1.252375623603853,1,0,telephone,13,may,0.9230249210725577,3,-1,0,0,0,0,Young
48,entrepreneur,married,secondary,0,-0.10271072033930077,0,1,cellular,10,jul,-0.6110959880644231,1,-1,0,0,0,0,Senior
51,entrepreneur,married,tertiary,0,1.3849317349566206,0,0,unknown,6,jun,-1.4611960221985125,1,-1,0,0,0,0,Senior
32,technician,married,tertiary,0,1.0055663093065024,0,0,cellular,26,may,-0.5287723594454672,7,287,3,0,1,0,Adult
35,technician,married,tertiary,0,-0.33465197863837115,0,0,cellular,26,aug,0.464013267325076,2,-1,0,0,0,0,Adult
37,technician,married,unknown,0,-0.3341578908286999,0,0,cellular,1,oct,0.254810551312107,1,107,2,1,1,1,Adult
38,blue-collar,divorced,secondary,0,0.674786192716915,1,0,unknown,11,jun,-0.7519263756051605,1,-1,0,0,0,0,Adult
77,retired,married,secondary,0,-0.14875444875010926,0,0,cellular,13,aug,1.6863450916506841,3,-1,0,0,0,0,Old
32,management,single,unknown,0,-0.07840179121165224,0,0,cellular,28,jan,-0.741278340334799,1,-1,0,0,0,0,Adult
43,technician,divorced,secondary,0,-0.34513314441493625,0,0,cellular,4,aug,0.12072133105992587,3,-1,0,0,0,0,Adult
36,management,single,tertiary,0,-0.308061000515368,1,0,cellular,7,may,-0.17852522585209055,2,360,3,0,1,0,Adult
29,management,married,tertiary,0,-0.04367256426296421,0,0,cellular,3,feb,-0.13941169888567914,3,-1,0,0,0,0,Young
32,admin.,single,secondary,0,0.6181082822779459,1,0,cellular,21,nov,0.03418352376467079,1,-1,0,0,0,0,Adult
41,management,divorced,tertiary,0,1.1456369185630506,1,1,cellular,16,jul,-0.6016593854785363,1,-1,0,0,0,0,Adult
26,services,single,secondary,0,-0.36574187229440425,1,1,cellular,23,jul,-0.8179811088092919,3,-1,0,0,0,0,Young
34,blue-collar,married,primary,0,-0.34061590122627755,0,0,cellular,24,jul,-0.9002342141086664,1,-1,0,0,0,0,Adult
57,retired,married,tertiary,0,-0.44538245917628555,1,1,unknown,28,may,1.4663127525495612,1,-1,0,1,0,0,Senior
36,services,single,secondary,0,0.17703897153827303,1,0,cellular,18,nov,-0.07073005112193026,2,174,1,0,1,0,Adult
42,blue-collar,married,secondary,0,0.6915836655890627,1,0,unknown,27,may,-1.6904781564694102,1,-1,0,0,0,0,Adult
35,technician,divorced,secondary,0,-0.40548539118028337,0,0,cellular,29,aug,-1.9218208343370284,12,-1,0,0,0,0,Adult
52,entrepreneur,divorced,primary,0,-0.29167107079977556,1,0,unknown,7,may,1.5444850179678742,2,-1,0,0,0,0,Senior
36,management,single,tertiary,0,0.9419831710337583,1,0,unknown,27,may,-2.0252909116790097,5,-1,0,0,0,0,Adult
46,technician,married,secondary,0,-1.3529786271586317,1,0,unknown,27,may,-0.5465766299933368,1,-1,0,0,0,0,Senior
60,management,divorced,tertiary,0,-0.25187208739742245,0,0,cellular,3,jun,1.351790964800058,1,-1,0,1,0,0,Senior
57,housemaid,married,primary,0,-0.1937562814835824,1,1,cellular,7,aug,-1.1600030264437684,2,-1,0,0,0,0,Senior
48,management,married,tertiary,0,0.0021001016932210904,1,0,cellular,29,jan,-0.4684781907331588,3,-1,0,0,0,0,Senior
59,self-employed,married,primary,0,-0.44538245917628555,1,0,telephone,28,jul,-0.6894656500691742,2,-1,0,0,0,0,Senior
39,management,married,tertiary,0,-0.3066414626875952,0,0,cellular,11,aug,-0.8067031735525366,2,-1,0,0,0,0,Adult
44,blue-collar,married,secondary,0,-0.8883946857458351,1,1,cellular,14,may,-2.554550061816179,10,-1,0,0,0,0,Adult
27,management,single,tertiary,0,-0.21707152441050503,0,0,cellular,23,jun,0.08894734565866859,3,-1,0,0,0,0,Young
59,retired,married,secondary,0,0.06670580674557419,0,0,unknown,9,jun,-0.9124902053637296,2,-1,0,0,0,0,Senior
36,technician,divorced,secondary,0,1.5400654366335778,1,0,cellular,18,nov,-0.333546143835474,2,-1,0,0,0,0,Adult
44,admin.,married,secondary,0,-0.3263097904361775,0,0,cellular,3,nov,0.4760649147375907,1,-1,0,1,0,0,Adult
50,admin.,married,secondary,0,-0.44538245917628555,0,0,cellular,4,aug,-0.8067031735525366,4,-1,0,0,0,0,Senior
41,management,divorced,tertiary,0,-0.25054564418586567,1,0,telephone,22,aug,-2.6233073031180534,3,-1,0,0,0,0,Adult
47,admin.,married,secondary,0,0.33180477310925754,0,1,cellular,14,may,0.19196527460571838,1,364,1,0,1,0,Senior
32,technician,single,tertiary,0,-0.3005228639140782,0,0,cellular,22,jul,0.8818373501913824,4,-1,0,0,0,0,Adult
38,blue-collar,married,secondary,0,-0.28889695552258415,1,1,unknown,3,jun,2.0890827960495257,6,-1,0,0,0,0,Adult
55,blue-collar,married,unknown,0,-0.42670415664434647,0,0,cellular,13,aug,-0.45179639200042815,2,-1,0,0,0,0,Senior
38,management,single,tertiary,0,0.1386028914567188,0,0,cellular,22,oct,-0.48539601454507775,4,-1,0,0,0,0,Adult
31,management,single,tertiary,0,-0.401892827541779,1,0,cellular,18,may,-0.08294186311879148,1,293,5,0,1,0,Adult
38,blue-collar,divorced,secondary,0,-0.3502000557473444,0,0,unknown,9,jun,0.5154800464366859,5,-1,0,0,0,0,Adult
29,unemployed,single,tertiary,0,-0.000521602893433152,0,0,cellular,5,feb,1.2854379368087003,1,-1,0,0,0,0,Young
55,services,married,secondary,0,-0.3356414673497719,1,1,unknown,9,may,0.26889611840603295,1,-1,0,0,0,0,Senior
35,unemployed,married,secondary,0,-0.005774312223727434,1,0,cellular,4,may,-1.273838409458579,4,91,1,0,1,0,Adult
40,self-employed,single,tertiary,0,0.641978636673551,0,0,cellular,2,jun,-0.9248815975927783,3,-1,0,0,0,0,Adult
34,blue-collar,married,secondary,0,0.31938310306854106,1,1,cellular,19,nov,0.9798781796511673,1,-1,0,0,0,0,Adult
32,technician,single,tertiary,0,1.4162193042521083,0,0,cellular,22,apr,0.5910451101378238,1,182,1,1,1,1,Adult
33,blue-collar,married,secondary,0,-0.03908815635559166,1,0,unknown,18,sep,-2.376329817268881,1,373,6,0,1,1,Adult
33,management,married,tertiary,0,-0.2939904481057841,1,0,unknown,16,may,1.7493548353725854,1,-1,0,1,0,0,Adult
37,admin.,married,secondary,0,0.07398258322072673,0,0,cellular,12,may,0.8486171726269265,2,-1,0,0,0,0,Adult
58,management,married,tertiary,0,0.5903340571216934,0,0,unknown,18,jun,-0.005594188098667023,1,-1,0,0,0,0,Senior
36,admin.,single,secondary,0,-0.44538245917628555,0,0,cellular,20,apr,1.4440922282840267,1,-1,0,0,0,0,Adult
42,blue-collar,married,secondary,0,-0.31424660309723806,1,0,unknown,5,jun,-0.08294186311879148,7,-1,0,0,0,0,Adult
34,technician,single,secondary,0,0.5903340571216934,1,0,cellular,6,apr,1.9701715598264333,1,139,1,0,1,1,Adult
35,management,married,tertiary,0,-0.27380733726669815,1,0,unknown,23,may,-0.16535060315074257,3,-1,0,0,0,0,Adult
60,housemaid,married,primary,0,-0.18705558069938494,0,0,unknown,12,jun,2.277406675832581,3,-1,0,0,0,0,Senior
50,management,married,tertiary,0,-1.7826542187456098,1,0,cellular,8,may,1.150563038050515,2,170,3,0,1,0,Senior
28,self-employed,single,tertiary,0,1.1491208083367295,0,0,cellular,12,jan,0.887794742123965,2,-1,0,1,0,0,Young
27,blue-collar,divorced,secondary,0,-0.4442696930118384,1,0,cellular,14,jul,-0.511231490272068,3,-1,0,0,0,0,Young
37,management,married,tertiary,0,1.3006803140899217,0,0,cellular,30,apr,0.2828328336825758,1,-1,0,1,0,0,Adult
31,technician,married,tertiary,0,-0.138226497538528,1,0,cellular,4,may,0.7073061855188945,4,-1,0,1,0,0,Adult
34,services,married,secondary,0,0.031111445078499188,0,0,cellular,12,may,-0.2326674961608044,1,182,6,1,1,1,Adult
38,management,married,tertiary,0,-0.36626976579164283,1,0,unknown,21,may,-0.15231378949316962,2,-1,0,0,0,0,Adult
32,self-employed,married,secondary,0,-0.5066476011655451,1,0,unknown,28,may,0.2357922001363494,3,-1,0,0,0,0,Adult
37,technician,married,secondary,0,-0.22394212428839555,0,0,cellular,27,aug,-0.2189084924437898,4,-1,0,0,0,0,Adult
33,admin.,married,secondary,0,-0.4542139408525241,1,0,unknown,7,may,1.292207562380218,2,-1,0,0,0,0,Adult
71,technician,married,tertiary,0,-0.2443790404560118,0,0,cellular,27,oct,0.620141510473132,2,183,3,0,1,1,Old
27,technician,married,secondary,0,-0.3641622969987921,1,0,cellular,7,may,0.3764908842898673,3,-1,0,0,0,0,Young
38,blue-collar,married,primary,0,0.5394472190902282,0,0,unknown,9,jun,-0.10148445288246649,1,-1,0,0,0,0,Adult
34,technician,single,secondary,0,-0.3282619603113569,0,0,cellular,22,jul,0.3415850382445392,2,-1,0,0,0,0,Adult
54,retired,divorced,tertiary,0,-0.44538245917628555,0,0,unknown,13,may,1.4049260458827508,1,-1,0,1,0,0,Senior
30,blue-collar,married,secondary,0,-0.43960373387132806,1,0,cellular,28,jan,0.26889611840603295,3,-1,0,0,0,0,Young
35,entrepreneur,single,secondary,0,-0.20472181818044816,0,1,cellular,21,jul,1.957050580072259,4,-1,0,0,0,0,Adult
33,blue-collar,single,secondary,0,-0.11022858781792251,1,0,cellular,7,apr,0.6273204980698043,1,322,1,0,1,0,Adult
36,management,married,secondary,0,0.2950942393220655,1,0,cellular,14,may,-1.9218208343370284,1,346,1,0,1,0,Adult
59,self-employed,married,tertiary,0,-0.3361368737081923,0,0,cellular,22,jun,-0.07073005112193026,5,138,1,0,1,0,Senior
72,blue-collar,married,primary,0,1.1013737140362971,0,0,telephone,13,oct,-0.47690714777730714,1,-1,0,0,0,0,Old
64,management,married,tertiary,0,-0.12097031616661534,0,0,telephone,22,apr,-0.35629005798095,3,-1,0,0,0,0,Old
53,technician,divorced,secondary,0,-0.27244890586603543,0,0,cellular,9,jul,-0.08294186311879148,1,-1,0,0,0,0,Senior
35,management,single,tertiary,0,0.6716700294363552,1,0,cellular,25,may,-0.05863526363699037,1,-1,0,0,0,0,Adult
58,self-employed,married,secondary,0,0.1506450001763902,1,0,unknown,30,may,-1.175544418357644,1,-1,0,0,0,0,Senior
40,technician,married,secondary,0,0.10181178126672111,0,0,cellular,17,apr,0.6730956197504527,2,-1,0,0,0,0,Adult
41,services,divorced,secondary,0,-0.13098002753695612,1,0,cellular,13,may,-0.32605829167204203,2,-1,0,0,0,0,Adult
48,retired,married,primary,0,1.3197564168687115,1,0,unknown,18,jun,-0.7844766245848622,8,-1,0,0,0,0,Senior
44,entrepreneur,married,tertiary,0,0.8178762749665778,1,1,cellular,28,aug,0.11547963407912364,3,-1,0,0,0,0,Adult
39,blue-collar,married,unknown,0,-0.44538245917628555,0,0,cellular,2,feb,1.624296317109442,1,193,3,0,1,0,Adult
61,management,married,tertiary,0,1.55644128902249,0,0,cellular,2,feb,1.5098023337815594,3,-1,0,1,0,0,Old
36,entrepreneur,married,primary,0,-0.3401163856720053,1,0,unknown,12,may,-1.0999764361467186,5,-1,0,0,0,0,Adult
28,management,married,tertiary,0,0.8877464563162863,0,1,cellular,8,jul,-1.0022663271983454,2,-1,0,0,0,0,Young
58,retired,single,secondary,0,0.23193048152288787,0,1,cellular,4,feb,-0.9758687536899171,6,274,4,0,1,0,Senior
60,admin.,divorced,secondary,0,-0.3416163500960839,1,0,cellular,15,may,0.26889611840603295,1,364,1,0,1,0,Senior
66,admin.,single,secondary,0,2.656980674897319,0,0,cellular,5,may,0.4063031218759076,4,-1,0,0,0,0,Old
36,management,single,tertiary,0,-0.1983836809722249,0,0,cellular,28,aug,0.09962579087770658,8,98,1,1,1,0,Adult
49,self-employed,married,secondary,0,0.5416843702260851,1,0,cellular,15,may,-1.0854734209854398,6,-1,0,0,0,0,Senior
40,services,married,secondary,0,-0.44538245917628555,0,0,unknown,12,jun,1.2395015663988969,2,-1,0,0,0,0,Adult
23,technician,single,secondary,0,-0.15363860807716928,0,0,cellular,30,apr,-0.13941169888567914,1,-1,0,0,0,0,Young
29,management,single,tertiary,0,3.9498144416846293,0,0,cellular,26,may,0.2874459126177749,3,97,7,0,1,1,Young
44,blue-collar,married,primary,0,-0.29492017288311245,1,1,unknown,9,may,-0.7202733595461055,1,-1,0,0,0,0,Adult
54,unknown,married,unknown,0,0.5199086045923595,0,0,unknown,20,jun,-1.640257026236616,8,-1,0,0,0,0,Senior
47,blue-collar,married,primary,0,-0.27244890586603543,0,0,telephone,30,jul,0.07817968265163294,2,-1,0,0,0,0,Senior
33,admin.,married,tertiary,0,-0.13661324776201034,0,0,cellular,24,jul,0.5873643515710065,1,-1,0,0,0,0,Adult
30,self-employed,married,secondary,0,0.27711278828061875,1,0,cellular,13,apr,-0.19184085370585988,4,-1,0,0,0,0,Young
27,admin.,single,secondary,0,-0.43246602313055305,0,1,cellular,21,jul,-0.07073005112193026,1,-1,0,0,0,0,Young
49,management,divorced,tertiary,0,0.47540950030613016,1,1,unknown,17,nov,-1.2073167346003943,1,103,2,0,1,0,Senior
27,services,single,secondary,0,-0.3282619603113569,1,0,unknown,4,jun,-0.10148445288246649,2,-1,0,0,0,0,Young
51,blue-collar,married,secondary,0,-0.34867450412960876,1,0,cellular,7,may,-0.34866139537763097,1,359,1,0,1,0,Senior
32,admin.,divorced,secondary,1,-0.4404717040305139,1,1,cellular,18,may,-0.8525026002784523,3,363,2,0,1,0,Adult
30,blue-collar,single,secondary,0,-0.3942961400746951,1,0,unknown,16,may,-0.45179639200042815,1,-1,0,0,0,0,Young
33,admin.,married,secondary,0,1.2423374432268244,1,0,cellular,20,nov,-0.5646530259298721,1,-1,0,0,0,0,Adult
27,blue-collar,single,primary,0,-0.6134230851729552,1,0,unknown,30,may,0.8145986076230154,5,-1,0,0,0,0,Young
75,retired,divorced,secondary,0,0.12722360795977586,0,0,cellular,18,dec,0.905518697455437,7,-1,0,1,0,0,Old
37,services,divorced,secondary,0,-0.1983836809722249,1,0,cellular,2,feb,-0.9629016454097278,1,-1,0,0,0,0,Adult
36,technician,single,secondary,0,0.19067524871374442,1,0,unknown,16,jun,0.27820359073304446,2,-1,0,0,0,0,Adult
37,blue-collar,married,secondary,0,-0.36363711989823744,1,0,unknown,9,may,-0.34108030337928663,2,-1,0,0,0,0,Adult
35,management,married,tertiary,0,-0.437926427397188,1,0,unknown,23,may,-1.223562700078979,4,-1,0,0,0,0,Adult
32,services,married,secondary,0,-2.33398184401857,1,1,cellular,20,apr,-2.1416479794936323,5,-1,0,0,0,0,Adult
32,admin.,single,secondary,0,-0.3715880076239098,0,1,cellular,16,jul,0.33271379892834213,2,-1,0,0,0,0,Adult
35,admin.,married,primary,0,-0.3341578908286999,1,0,cellular,11,may,-0.7099126299891974,1,-1,0,0,0,0,Adult
31,blue-collar,married,primary,0,-0.44325040435771623,1,1,cellular,10,jul,-0.5465766299933368,1,-1,0,0,0,0,Adult
28,blue-collar,single,secondary,0,1.0468612076929404,1,1,cellular,5,may,0.08894734565866859,2,-1,0,0,0,0,Young
